deltaQ (pC),deltaM (g),time (s),mass jump indices,mid plateau indices,trial
-0.0804090000000004,0.04200000000000004,226.14675879478452,656.0,668.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.08020300000000002,0.04299999999999993,234.081738948822,679.0,691.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.1614390000000001,0.04200000000000004,242.01672077178955,702.0,713.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.17508300000000032,0.04600000000000004,249.26170563697812,723.0,735.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.1734300000000002,0.04499999999999993,256.85068798065186,745.0,756.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.13208799999999998,0.04200000000000004,263.7501907348633,765.0,776.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.15337699999999987,0.04200000000000004,270.9961745738983,786.0,797.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.07958199999999982,0.04200000000000004,278.2406678199768,807.0,818.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.14758799999999983,0.04299999999999993,285.485652923584,828.0,840.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.08206399999999991,0.040000000000000036,293.07465982437134,850.0,861.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.0938460000000001,0.04400000000000004,300.3196442127228,871.0,883.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.07565400000000011,0.04299999999999993,307.90865540504456,893.0,905.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.11803099999999977,0.04299999999999993,315.8431544303894,916.0,927.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.10232200000000002,0.040000000000000036,323.0876579284668,937.0,949.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.16949999999999976,0.04500000000000015,331.02215123176575,960.0,972.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.07544899999999988,0.04399999999999982,338.6121346950531,982.0,994.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.08867700000000012,0.04400000000000004,346.2001185417176,1004.0,1016.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.1610260000000001,0.04200000000000004,354.1336452960968,1027.0,1039.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.09405100000000033,0.04499999999999993,361.7226655483246,1049.0,1060.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.17177399999999965,0.04200000000000004,369.31215929985046,1071.0,1096.0,1120_350ulm_sfnewg_11gaSSethc_10cm_04.csv
-0.1496567000000001,0.043,34.32892346382141,100.0,112.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.17838930000000014,0.046,41.918906688690186,122.0,134.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.07565529999999998,0.04400000000000001,49.5088906288147,144.0,154.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.08040950000000002,0.04199999999999998,56.06387639045715,163.0,174.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.1234049000000001,0.04100000000000001,63.3088595867157,184.0,195.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.08888440000000003,0.04500000000000001,70.55384659767151,205.0,216.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.0820631,0.04299999999999998,77.79882836341858,226.0,238.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.09570580000000006,0.04299999999999998,85.38881230354309,248.0,260.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.11989080000000002,0.04300000000000004,93.32415914535522,271.0,283.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.1674338099999999,0.04099999999999998,100.91414070129396,293.0,305.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.07627500000000009,0.04199999999999998,108.50412392616272,315.0,326.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.08578359999999996,0.04300000000000004,115.74910855293274,336.0,347.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.1666068999999999,0.039000000000000035,122.99460101127625,357.0,368.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.09033219999999997,0.041999999999999926,130.239586353302,378.0,390.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.10046050000000006,0.04200000000000004,137.82856917381287,400.0,412.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.15916609999999998,0.04500000000000004,145.41855263710022,422.0,433.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.10418100000000008,0.041999999999999926,152.66353678703308,443.0,455.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.08351050000000004,0.041000000000000036,160.2540307044983,465.0,477.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.16515979999999986,0.041000000000000036,167.84401607513428,487.0,499.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.18004379999999998,0.04899999999999993,175.43800020217896,509.0,521.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.15957899999999992,0.04300000000000004,183.372980594635,532.0,542.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.17776900000000007,0.040999999999999925,189.92685341835025,551.0,562.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.16846799999999984,0.041000000000000036,196.8258600234985,571.0,582.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.07978900000000033,0.040000000000000036,203.72584748268127,591.0,602.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.10170099999999982,0.04200000000000004,210.62582898139956,611.0,622.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.09549800000000008,0.040000000000000036,217.87081336975095,632.0,643.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.13663500000000006,0.04499999999999993,225.11579751968384,653.0,666.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.1674330000000004,0.04299999999999993,233.39577865600583,677.0,689.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.0760679999999998,0.049000000000000155,241.3297619819641,700.0,713.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.08826399999999968,0.040999999999999925,249.60974287986755,724.0,735.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.12319900000000006,0.04400000000000004,256.8547275066376,745.0,757.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.12960499999999975,0.04499999999999993,264.4447102546692,767.0,778.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.1430419999999999,0.040999999999999925,271.6896951198578,788.0,799.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.1717740000000001,0.04100000000000015,278.93467903137207,809.0,821.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.12919400000000003,0.04200000000000004,286.5246615409851,831.0,843.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
-0.08619600000000016,0.041999999999999815,294.1146469116211,853.0,865.0,1120_350ulm_sfnewg_11gaSSethc_10cm_05.csv
